"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.563119500E-1,-2.535088919E-2,-2.234237939E-1,4.092793912E-2,2.285518660E-1
6.584691380E-1,-2.657261863E-2,-2.197586000E-1,4.092793912E-2,2.251111782E-1
6.606263250E-1,-2.901607752E-2,-2.075413018E-1,4.092793912E-2,2.135191348E-1
6.627835130E-1,-2.901607752E-2,-1.989891976E-1,3.848448023E-2,2.047429821E-1
6.649407000E-1,-3.145953640E-2,-1.892153621E-1,3.726275265E-2,1.953987421E-1
6.670978880E-1,-3.268126398E-2,-1.818849891E-1,3.604102135E-2,1.882794984E-1
6.692550750E-1,-3.512472659E-2,-1.782197952E-1,3.359756246E-2,1.847290936E-1
6.714122630E-1,-3.634645417E-2,-1.684459597E-1,3.237583488E-2,1.753376764E-1
6.735694500E-1,-3.634645417E-2,-1.550069451E-1,2.871064469E-2,1.617792289E-1
6.757266380E-1,-4.001164436E-2,-1.452330947E-1,2.748891525E-2,1.531313944E-1
6.778838250E-1,-3.878991306E-2,-1.330158114E-1,2.626718581E-2,1.410242125E-1
6.800410130E-1,-4.123337194E-2,-1.293506175E-1,2.382372692E-2,1.378381050E-1
6.821982000E-1,-4.001164436E-2,-1.195767820E-1,2.382372692E-2,1.283242317E-1
6.843553360E-1,-4.001164436E-2,-1.134681329E-1,2.382372692E-2,1.226520234E-1
6.865125750E-1,-4.001164436E-2,-1.073594838E-1,2.382372692E-2,1.170237601E-1
6.886697110E-1,-3.878991306E-2,-1.036942974E-1,2.504545636E-2,1.135096452E-1
6.908268980E-1,-3.634645417E-2,-9.758564830E-2,2.504545636E-2,1.071041473E-1
6.929841380E-1,-3.268126398E-2,-8.536835015E-2,2.504545636E-2,9.477919132E-2
6.951412730E-1,-2.779434808E-2,-8.170316368E-2,2.626718581E-2,9.021029759E-2
6.972984610E-1,-2.168569900E-2,-7.315105945E-2,2.504545636E-2,8.030331204E-2
6.994556480E-1,-1.924224012E-2,-6.948586553E-2,2.504545636E-2,7.632708692E-2
7.016128360E-1,-1.435532235E-2,-6.337722391E-2,2.504545636E-2,6.964210418E-2
7.037700230E-1,-1.191186346E-2,-5.726857483E-2,2.504545636E-2,6.363062972E-2
7.059272110E-1,-8.246674202E-3,-4.871646687E-2,2.260199748E-2,5.433371026E-2
7.080843980E-1,-4.581485875E-3,-4.627300799E-2,1.771507785E-2,4.975947412E-2
7.102415330E-1,1.527161920E-3,-4.016435891E-2,1.404988952E-2,4.257824968E-2
7.123987730E-1,3.970621154E-3,-3.894263133E-2,1.160643063E-2,4.082895541E-2
7.145559080E-1,7.635809947E-3,-3.527744114E-2,7.941242307E-3,3.695763489E-2
7.167130960E-1,1.007926930E-2,-3.527744114E-2,5.497782957E-3,3.709872155E-2
7.188702830E-1,1.496618707E-2,-3.405570984E-2,4.276053514E-3,3.744412853E-2
7.210274710E-1,1.740964688E-2,-3.161225095E-2,6.108647794E-4,3.609436758E-2
7.231846580E-1,2.107483521E-2,-2.794706449E-2,-3.054323839E-3,3.513567968E-2
7.253418460E-1,2.474002354E-2,-2.794706449E-2,-5.497782957E-3,3.772708305E-2
7.274990330E-1,2.718348242E-2,-3.039052337E-2,-6.719512399E-3,4.132405443E-2
7.296562210E-1,2.962694131E-2,-2.794706449E-2,-6.719512399E-3,4.127887973E-2
7.318134080E-1,3.207040206E-2,-3.161225095E-2,-7.941242307E-3,4.572645217E-2
7.339705960E-1,3.451386094E-2,-3.527744114E-2,-7.941242307E-3,4.998767628E-2
7.361277830E-1,3.817904741E-2,-3.161225095E-2,-7.941242307E-3,5.019997411E-2
7.382849710E-1,4.062250629E-2,-4.138609022E-2,-7.941242307E-3,5.853255342E-2
7.404421060E-1,4.550942779E-2,-2.794706449E-2,-7.941242307E-3,5.399268247E-2
7.425992940E-1,5.039634556E-2,-3.283398226E-2,-7.941242307E-3,6.067063017E-2
7.447565330E-1,5.161807314E-2,-3.649916872E-2,-9.162971750E-3,6.387937729E-2
7.469137210E-1,5.528326333E-2,-4.016435891E-2,-9.162971750E-3,6.894472411E-2
7.490708560E-1,5.528326333E-2,-4.382954910E-2,-9.162971750E-3,7.114231251E-2
7.512280440E-1,6.139190868E-2,-4.505127668E-2,-9.162971750E-3,7.669774464E-2
7.533852310E-1,6.383536756E-2,-4.382954910E-2,-1.038470119E-2,7.812698346E-2
7.555424190E-1,6.627883017E-2,-5.238165334E-2,-1.160643063E-2,8.527268125E-2
7.576996060E-1,6.750056148E-2,-5.115992576E-2,-1.160643063E-2,8.548902289E-2
7.598567940E-1,7.116574794E-2,-4.749473557E-2,-1.404988952E-2,8.670474602E-2
7.620139810E-1,7.116574794E-2,-4.260781780E-2,-1.649334840E-2,8.456961842E-2
7.641711690E-1,7.238747925E-2,-4.260781780E-2,-1.771507785E-2,8.584402875E-2
7.663283040E-1,7.483093441E-2,-3.405570984E-2,-2.015853859E-2,8.465120669E-2
7.684854920E-1,7.849612087E-2,-2.061668597E-2,-2.138026804E-2,8.392737690E-2
7.706426790E-1,7.849612087E-2,-1.572976820E-2,-2.260199748E-2,8.318603783E-2
7.727998670E-1,7.971785218E-2,-5.955931731E-3,-2.504545636E-2,8.377161788E-2
7.749570540E-1,7.971785218E-2,-3.512472380E-3,-2.504545636E-2,8.363341618E-2
7.771142420E-1,8.093958348E-2,-1.069013379E-3,-2.260199748E-2,8.404290127E-2
7.792714290E-1,8.093958348E-2,-2.290742937E-3,-2.260199748E-2,8.406731807E-2
7.814286170E-1,8.093958348E-2,3.817904973E-3,-2.138026804E-2,8.380279490E-2
7.835858040E-1,8.093958348E-2,6.261364091E-3,-1.893680729E-2,8.336080329E-2
7.857429920E-1,8.093958348E-2,5.039634649E-3,-1.771507785E-2,8.300866265E-2
7.879001790E-1,8.338304609E-2,5.039634649E-3,-1.649334840E-2,8.514787628E-2
7.900573150E-1,8.093958348E-2,3.817904973E-3,-1.527161989E-2,8.245613953E-2
7.922145020E-1,8.093958348E-2,7.483093534E-3,-1.527161989E-2,8.270692375E-2
7.943717420E-1,8.093958348E-2,8.704823442E-3,-1.527161989E-2,8.282639977E-2
7.965288770E-1,8.338304609E-2,1.114828233E-2,-1.649334840E-2,8.572658348E-2
7.986860650E-1,8.338304609E-2,6.261364091E-3,-1.527161989E-2,8.500093782E-2
8.008432520E-1,8.460476995E-2,2.596175298E-3,-1.527161989E-2,8.601121786E-2
8.030004400E-1,8.704823256E-2,6.261364091E-3,-1.527161989E-2,8.859922034E-2
8.051576270E-1,8.826996386E-2,3.817904973E-3,-1.527161989E-2,8.966261926E-2
8.073148150E-1,9.071341902E-2,1.527161949E-4,-1.649334840E-2,9.220074975E-2
8.094720020E-1,8.826996386E-2,-5.955931731E-3,-1.771507785E-2,9.022684537E-2
8.116291900E-1,9.071341902E-2,-3.512472380E-3,-1.771507785E-2,9.249370701E-2
8.137863250E-1,9.193515033E-2,-4.734201822E-3,-1.893680729E-2,9.398450512E-2
8.159435650E-1,9.071341902E-2,-2.290742937E-3,-1.771507785E-2,9.245537235E-2
8.181007520E-1,9.071341902E-2,2.596175298E-3,-1.893680729E-2,9.270527055E-2
8.202578880E-1,8.704823256E-2,-2.290742937E-3,-1.893680729E-2,8.911366318E-2
8.224150750E-1,8.582650125E-2,1.527161949E-4,-1.893680729E-2,8.789092279E-2
8.245722630E-1,8.582650125E-2,1.970038936E-2,-1.893680729E-2,9.007161777E-2
8.267294500E-1,8.216131479E-2,1.114828233E-2,-1.893680729E-2,8.504921232E-2
8.288866380E-1,7.849612087E-2,9.926552884E-3,-1.771507785E-2,8.108021600E-2
8.310438250E-1,7.849612087E-2,9.926552884E-3,-1.771507785E-2,8.108021600E-2
8.332010130E-1,7.483093441E-2,1.114828233E-2,-1.649334840E-2,7.743373609E-2
8.353582000E-1,7.238747925E-2,8.704823442E-3,-1.649334840E-2,7.475126517E-2
8.375153880E-1,6.750056148E-2,8.704823442E-3,-1.527161989E-2,6.975186109E-2
8.396725750E-1,6.505709887E-2,8.704823442E-3,-1.527161989E-2,6.739007670E-2
8.418297110E-1,6.261363626E-2,5.039634649E-3,-1.527161989E-2,6.464586403E-2
8.439869500E-1,5.772672221E-2,2.596175298E-3,-1.649334840E-2,6.009280427E-2
8.461440860E-1,5.650499091E-2,9.926552884E-3,-1.649334840E-2,5.969406161E-2
8.483012730E-1,5.161807314E-2,-5.955931731E-3,-1.527161989E-2,5.415829550E-2
8.504584610E-1,5.039634556E-2,-4.734201822E-3,-1.649334840E-2,5.323753238E-2
8.526156480E-1,4.795288667E-2,1.374445739E-3,-1.282816008E-2,4.965813259E-2
8.547728360E-1,4.550942779E-2,5.039634649E-3,-1.160643063E-2,4.723574035E-2
8.569300230E-1,4.306596518E-2,7.483093534E-3,-9.162971750E-3,4.466132663E-2
8.590872110E-1,4.062250629E-2,5.039634649E-3,-7.941242307E-3,4.169711338E-2
8.612443980E-1,3.817904741E-2,3.817904973E-3,-6.719512399E-3,3.895340686E-2
8.634015860E-1,3.573558852E-2,2.596175298E-3,-5.497782957E-3,3.624911076E-2
8.655587730E-1,3.329212964E-2,8.704823442E-3,-6.719512399E-3,3.506125631E-2
8.677159080E-1,2.840521187E-2,6.261364091E-3,-5.497782957E-3,2.960213436E-2
8.698730960E-1,2.596175298E-2,7.483093534E-3,-5.497782957E-3,2.757235797E-2
8.720302830E-1,2.229656465E-2,1.114828233E-2,-6.719512399E-3,2.581807199E-2
8.741874710E-1,1.985310577E-2,1.237001177E-2,-6.719512399E-3,2.433751932E-2
8.763446580E-1,1.985310577E-2,1.603520103E-2,-7.941242307E-3,2.672708009E-2
8.785018460E-1,1.985310577E-2,1.725693047E-2,-7.941242307E-3,2.747745962E-2
8.806590330E-1,1.618791744E-2,1.237001177E-2,-7.941242307E-3,2.186616545E-2
8.828162210E-1,1.863137633E-2,1.970038936E-2,-5.497782957E-3,2.766693228E-2
8.849734080E-1,1.618791744E-2,2.092211880E-2,-6.719512399E-3,2.729350789E-2
8.871305960E-1,1.740964688E-2,2.458730713E-2,-6.719512399E-3,3.086718846E-2
8.892877830E-1,1.374445762E-2,1.847865991E-2,-6.719512399E-3,2.399005699E-2
8.914449710E-1,1.374445762E-2,2.092211880E-2,-7.941242307E-3,2.626230188E-2
8.936021060E-1,1.496618707E-2,2.214384824E-2,-7.941242307E-3,2.788189555E-2
8.957592940E-1,1.496618707E-2,1.725693047E-2,-1.038470119E-2,2.509243757E-2
8.979164810E-1,1.496618707E-2,1.970038936E-2,-1.038470119E-2,2.683158801E-2
9.000736690E-1,1.740964688E-2,2.214384824E-2,-1.038470119E-2,3.002145630E-2
9.022308560E-1,1.863137633E-2,1.970038936E-2,-1.160643063E-2,2.949479203E-2
9.043880440E-1,1.863137633E-2,1.481347065E-2,-1.160643063E-2,2.648162247E-2
9.065452310E-1,2.107483521E-2,2.092211880E-2,-1.038470119E-2,3.145990707E-2
9.087024190E-1,1.985310577E-2,1.237001177E-2,-1.038470119E-2,2.559306583E-2
9.108596060E-1,2.107483521E-2,1.237001177E-2,-1.038470119E-2,2.655198466E-2
9.130167940E-1,2.107483521E-2,9.926552884E-3,-9.162971750E-3,2.503288203E-2
9.151739810E-1,1.985310577E-2,-1.069013379E-3,-7.941242307E-3,2.140915523E-2
9.173311170E-1,2.107483521E-2,8.704823442E-3,-7.941242307E-3,2.414510219E-2
9.194883560E-1,2.107483521E-2,5.039634649E-3,-6.719512399E-3,2.268696638E-2
9.216454920E-1,2.107483521E-2,1.374445739E-3,-5.497782957E-3,2.182345980E-2
9.238026790E-1,2.351829410E-2,6.261364091E-3,-4.276053514E-3,2.471031103E-2
9.259598670E-1,2.351829410E-2,-2.290742937E-3,-4.276053514E-3,2.401337740E-2
9.281170540E-1,2.474002354E-2,-4.734201822E-3,-3.054323839E-3,2.537341770E-2
9.302742420E-1,2.840521187E-2,-2.290742937E-3,-5.497782957E-3,2.902290788E-2
9.324314290E-1,2.840521187E-2,-5.955931731E-3,-3.054323839E-3,2.918318142E-2
9.345886170E-1,3.084867075E-2,-7.177661173E-3,-3.054323839E-3,3.181961975E-2
9.367458040E-1,2.962694131E-2,-1.206457894E-2,-3.054323839E-3,3.213469481E-2
9.389029400E-1,3.207040206E-2,-4.734201822E-3,-4.276053514E-3,3.269874598E-2
9.410601790E-1,3.451386094E-2,-2.290742937E-3,-5.497782957E-3,3.502398775E-2
9.432173150E-1,3.451386094E-2,-1.069013379E-3,-7.941242307E-3,3.543180374E-2
9.453745020E-1,4.062250629E-2,2.596175298E-3,-7.941242307E-3,4.147277990E-2
9.475316900E-1,4.428769648E-2,6.261364091E-3,-1.038470119E-2,4.591782615E-2
9.496888770E-1,4.550942779E-2,1.237001177E-2,-1.160643063E-2,4.856783339E-2
9.518460650E-1,4.428769648E-2,1.603520103E-2,-1.282816008E-2,4.881689690E-2
9.540032520E-1,4.550942779E-2,1.970038936E-2,-1.160643063E-2,5.093056636E-2
9.561604400E-1,4.550942779E-2,1.725693047E-2,-1.282816008E-2,5.033360068E-2
9.583176270E-1,4.428769648E-2,1.725693047E-2,-1.160643063E-2,4.892760919E-2
9.604748150E-1,4.306596518E-2,1.725693047E-2,-1.160643063E-2,4.782455685E-2
9.626320020E-1,4.184423760E-2,2.092211880E-2,-1.160643063E-2,4.820149901E-2
9.647891900E-1,3.817904741E-2,1.847865991E-2,-1.160643063E-2,4.397510392E-2
9.669463250E-1,3.695731983E-2,1.603520103E-2,-1.038470119E-2,4.160304291E-2
9.691035130E-1,3.817904741E-2,1.725693047E-2,-1.038470119E-2,4.316576571E-2
9.712607000E-1,3.695731983E-2,1.481347065E-2,-1.038470119E-2,4.114759313E-2
9.734178880E-1,3.695731983E-2,1.725693047E-2,-1.038470119E-2,4.208903844E-2
9.755750750E-1,3.573558852E-2,1.114828233E-2,-1.038470119E-2,3.884788932E-2
9.777322630E-1,3.451386094E-2,1.847865991E-2,-9.162971750E-3,4.020730681E-2
9.798894500E-1,3.451386094E-2,1.603520103E-2,-7.941242307E-3,3.887669737E-2
9.820466380E-1,3.329212964E-2,2.214384824E-2,-5.497782957E-3,4.036014777E-2
9.842038250E-1,3.695731983E-2,2.092211880E-2,-5.497782957E-3,4.282293966E-2
9.863610130E-1,3.573558852E-2,1.603520103E-2,-6.108647794E-4,3.917311725E-2
9.885182000E-1,3.573558852E-2,2.092211880E-2,6.108647794E-4,4.141425476E-2
9.906753880E-1,3.573558852E-2,1.847865991E-2,1.832594397E-3,4.027221823E-2
9.928325230E-1,3.695731983E-2,2.336557768E-2,3.054323839E-3,4.383061263E-2
9.949897630E-1,3.817904741E-2,2.947422490E-2,4.276053514E-3,4.842162975E-2
9.971468980E-1,3.817904741E-2,4.046979174E-2,5.497782957E-3,5.590768571E-2
9.993040860E-1,3.940077871E-2,3.191768378E-2,5.497782957E-3,5.100377945E-2
1.001461273E0,3.695731983E-2,3.558287397E-2,5.497782957E-3,5.159660867E-2
1.003618461E0,3.451386094E-2,3.680460155E-2,3.054323839E-3,5.054813732E-2
1.005775648E0,3.329212964E-2,3.680460155E-2,1.832594397E-3,4.966188673E-2
1.007932836E0,3.329212964E-2,3.558287397E-2,1.832594397E-3,4.876335938E-2
1.010090023E0,3.084867075E-2,3.191768378E-2,6.108647794E-4,4.439315466E-2
1.012247211E0,2.962694131E-2,2.947422490E-2,-6.108647794E-4,4.179543923E-2
1.014404346E0,2.596175298E-2,2.458730713E-2,-3.054323839E-3,3.588700578E-2
1.016561533E0,2.474002354E-2,2.580903657E-2,-3.054323839E-3,3.588180636E-2
1.018718721E0,2.107483521E-2,2.336557768E-2,-5.497782957E-3,3.194251895E-2
1.020875908E0,2.107483521E-2,2.580903657E-2,-5.497782957E-3,3.377100332E-2
1.023033096E0,1.863137633E-2,2.580903657E-2,-6.719512399E-3,3.253285108E-2
1.025190283E0,1.740964688E-2,3.069595434E-2,-7.941242307E-3,3.617182255E-2
1.027347471E0,1.618791744E-2,2.214384824E-2,-6.719512399E-3,2.824093718E-2
1.029504658E0,1.496618707E-2,2.214384824E-2,-5.497782957E-3,2.728667051E-2
1.031661846E0,1.496618707E-2,1.603520103E-2,-3.054323839E-3,2.214595497E-2
1.033819033E0,1.252272818E-2,1.237001177E-2,-4.276053514E-3,1.811409799E-2
1.035976221E0,1.374445762E-2,8.704823442E-3,-3.054323839E-3,1.655333684E-2
1.038133356E0,1.496618707E-2,1.237001177E-2,-3.054323839E-3,1.965535145E-2
1.040290596E0,1.740964688E-2,1.114828233E-2,-1.832594397E-3,2.075423826E-2
1.042447731E0,1.863137633E-2,1.237001177E-2,-1.832594397E-3,2.243888984E-2
1.044604919E0,1.618791744E-2,1.359174121E-2,-6.108647794E-4,2.114609316E-2
1.046762106E0,1.985310577E-2,1.603520103E-2,6.108647794E-4,2.552737034E-2
1.048919294E0,1.863137633E-2,1.359174121E-2,1.832594397E-3,2.313486579E-2
1.051076481E0,2.107483521E-2,1.847865991E-2,1.832594397E-3,2.808857336E-2
1.053233669E0,2.229656465E-2,2.092211880E-2,1.832594397E-3,3.063054444E-2
1.055390856E0,2.351829410E-2,2.336557768E-2,1.832594397E-3,3.320269236E-2
1.057548044E0,2.474002354E-2,1.847865991E-2,1.832594397E-3,3.093360695E-2
1.059705231E0,2.474002354E-2,1.725693047E-2,6.108647794E-4,3.017024312E-2
1.061862419E0,2.474002354E-2,2.596175298E-3,-6.108647794E-4,2.488336888E-2
1.064019606E0,2.962694131E-2,1.359174121E-2,-6.108647794E-4,3.260159868E-2
1.066176742E0,2.962694131E-2,6.261364091E-3,-1.832594397E-3,3.033675549E-2
1.068333929E0,2.840521187E-2,5.039634649E-3,-3.054323839E-3,2.901004779E-2
1.070491117E0,2.962694131E-2,7.483093534E-3,-3.054323839E-3,3.070962771E-2
1.072648304E0,3.084867075E-2,5.039634649E-3,-3.054323839E-3,3.140648498E-2
1.074805492E0,3.084867075E-2,6.261364091E-3,-3.054323839E-3,3.162552864E-2
1.076962679E0,3.084867075E-2,1.359174121E-2,-3.054323839E-3,3.384826156E-2
1.079119867E0,3.207040206E-2,1.603520103E-2,-4.276053514E-3,3.610987391E-2
1.081277054E0,3.451386094E-2,2.092211880E-2,-1.832594397E-3,4.040173331E-2
1.083434242E0,3.573558852E-2,1.603520103E-2,-1.832594397E-3,3.921120199E-2
1.085591429E0,3.451386094E-2,1.603520103E-2,-1.832594397E-3,3.810108491E-2
1.087748565E0,3.695731983E-2,2.092211880E-2,-1.832594397E-3,4.250808095E-2
1.089905804E0,3.817904741E-2,1.481347065E-2,-3.054323839E-3,4.106589178E-2
1.092062940E0,3.695731983E-2,1.481347065E-2,-1.832594397E-3,3.985775713E-2
1.094220127E0,3.817904741E-2,1.847865991E-2,-1.832594397E-3,4.245537581E-2
1.096377315E0,3.817904741E-2,1.847865991E-2,-1.832594397E-3,4.245537581E-2
1.098534502E0,3.817904741E-2,1.847865991E-2,-1.832594397E-3,4.245537581E-2
1.100691690E0,3.817904741E-2,1.603520103E-2,-1.832594397E-3,4.145028028E-2
1.102848877E0,4.062250629E-2,1.970038936E-2,-1.832594397E-3,4.518464076E-2
1.105006013E0,4.062250629E-2,2.092211880E-2,-1.832594397E-3,4.573053110E-2
1.107163252E0,4.062250629E-2,1.970038936E-2,-6.108647794E-4,4.515159481E-2
1.109320388E0,4.184423760E-2,2.580903657E-2,-1.832594397E-3,4.919761164E-2
1.111477575E0,4.184423760E-2,2.947422490E-2,-6.108647794E-4,5.118635862E-2
1.113634763E0,4.184423760E-2,2.947422490E-2,6.108647794E-4,5.118635862E-2
1.115791950E0,4.306596518E-2,2.703076601E-2,3.054323839E-3,5.093788925E-2
1.117949138E0,4.306596518E-2,3.191768378E-2,3.054323839E-3,5.369119843E-2
1.120106325E0,4.306596518E-2,3.191768378E-2,1.832594397E-3,5.363556932E-2
1.122263513E0,4.184423760E-2,2.336557768E-2,3.054323839E-3,4.802311250E-2
1.124420700E0,4.550942779E-2,3.558287397E-2,4.276053514E-3,5.792696756E-2
1.126577888E0,4.795288667E-2,3.191768378E-2,3.054323839E-3,5.768489206E-2
1.128735075E0,5.039634556E-2,3.802633286E-2,3.054323839E-3,6.320698165E-2
1.130892211E0,5.528326333E-2,4.291325063E-2,1.832594397E-3,7.000817585E-2
1.133049398E0,5.650499091E-2,4.046979174E-2,1.832594397E-3,6.952680377E-2
1.135206586E0,6.017018110E-2,4.046979174E-2,3.054323839E-3,7.257812088E-2
1.137363773E0,6.261363626E-2,4.413498193E-2,3.054323839E-3,7.666611357E-2
1.139520961E0,6.383536756E-2,4.169152305E-2,3.054323839E-3,7.630508593E-2
1.141678148E0,6.750056148E-2,4.657844082E-2,1.832594397E-3,8.203191666E-2
1.143835336E0,7.238747925E-2,6.001746282E-2,4.276053514E-3,9.412931333E-2
1.145992523E0,7.605266571E-2,6.001746282E-2,4.276053514E-3,9.697622615E-2
1.148149658E0,8.216131479E-2,6.246092543E-2,3.054323839E-3,1.032529794E-1
1.150306898E0,9.071341902E-2,7.223475724E-2,4.276053514E-3,1.160390847E-1
1.152464086E0,9.926552325E-2,7.834340632E-2,3.054323839E-3,1.264937244E-1
1.154621273E0,1.065959036E-1,8.078686893E-2,3.054323839E-3,1.337854019E-1
1.156778408E0,1.139262840E-1,8.078686893E-2,3.054323839E-3,1.396962608E-1
1.158935596E0,1.212566569E-1,8.323032409E-2,4.276053514E-3,1.471351363E-1
1.161092783E0,1.261435747E-1,7.956513762E-2,4.276053514E-3,1.492015322E-1
1.163249971E0,1.322522312E-1,8.811724186E-2,3.054323839E-3,1.589485133E-1
1.165407158E0,1.395826042E-1,9.544762224E-2,3.054323839E-3,1.691238625E-1
1.167564346E0,1.420260668E-1,9.544762224E-2,4.276053514E-3,1.711722433E-1
1.169721533E0,1.456912458E-1,9.544762224E-2,6.719512399E-3,1.743024370E-1
1.171878721E0,1.505781710E-1,9.544762224E-2,9.162971750E-3,1.785160896E-1
1.174035908E0,1.566868126E-1,1.003345400E-1,1.038470119E-2,1.863481129E-1
1.176193096E0,1.627954692E-1,1.015562713E-1,1.160643063E-2,1.922257794E-1
1.178350231E0,1.701258421E-1,1.076649204E-1,1.282816008E-2,2.017401768E-1
1.180507419E0,1.762344837E-1,1.101083755E-1,1.282816008E-2,2.081994460E-1
1.182664606E0,1.823431402E-1,1.113301069E-1,1.160643063E-2,2.139582266E-1
1.184821794E0,1.908952445E-1,1.259908676E-1,1.160643063E-2,2.290183449E-1
1.186978981E0,1.945604384E-1,1.320995092E-1,9.162971750E-3,2.353465627E-1
1.189136169E0,2.006690800E-1,1.394298822E-1,7.941242307E-3,2.444827909E-1
1.191293356E0,2.055560052E-1,1.455385387E-1,4.276053514E-3,2.518988332E-1
1.193450544E0,2.141081095E-1,1.601992846E-1,1.832594397E-3,2.674125123E-1
1.195607679E0,2.263254076E-1,1.809686869E-1,-6.108647794E-4,2.897813468E-1
1.197764867E0,2.385426909E-1,1.968511790E-1,-6.719512399E-3,3.093511821E-1
1.199922106E0,2.556469142E-1,2.212857604E-1,-9.162971750E-3,3.382405839E-1
1.202079242E0,2.727511227E-1,2.432768941E-1,-1.038470119E-2,3.656291347E-1
1.204236429E0,2.910770774E-1,2.628245652E-1,-1.893680729E-2,3.926336966E-1
1.206393617E0,3.081812859E-1,2.713766694E-1,-2.382372692E-2,4.113253841E-1
1.208550804E0,3.252854943E-1,2.958112657E-1,-3.237583488E-2,4.408663657E-1
1.210707992E0,3.448331654E-1,3.178023994E-1,-3.359756246E-2,4.701458000E-1
1.212865179E0,3.656025827E-1,3.446804583E-1,-3.359756246E-2,5.035858050E-1
1.215022367E0,3.851502538E-1,3.666715920E-1,-3.237583488E-2,5.327635208E-1
1.217179554E0,4.059196413E-1,3.776671588E-1,-2.993237413E-2,5.552469586E-1
1.219336690E0,4.254673123E-1,3.898844421E-1,-2.748891525E-2,5.777438468E-1
1.221493877E0,4.437932670E-1,4.143190384E-1,-2.504545636E-2,6.076512193E-1
1.223651065E0,4.633409381E-1,4.204276800E-1,-2.382372692E-2,6.261084802E-1
1.225808252E0,4.865537882E-1,4.387536347E-1,-2.382372692E-2,6.555966067E-1
1.227965440E0,5.061014891E-1,4.521926641E-1,-2.260199748E-2,6.790638947E-1
1.230122627E0,5.256491303E-1,4.570795596E-1,-1.893680729E-2,6.968409680E-1
1.232279815E0,5.415316224E-1,4.583013058E-1,-1.649334840E-2,7.096256869E-1
1.234437002E0,5.574141145E-1,4.583013058E-1,-1.404988952E-2,7.217672625E-1
1.236594190E0,5.684096813E-1,4.497492015E-1,-1.160643063E-2,7.249128357E-1
1.238751325E0,5.794052482E-1,4.424188137E-1,-9.162971750E-3,7.290602227E-1
1.240908513E0,5.806269646E-1,4.558578432E-1,-1.527161989E-2,7.383544322E-1
1.243065700E0,5.818486810E-1,4.607447684E-1,-1.771507785E-2,7.423930584E-1
1.245222888E0,5.928442478E-1,4.521926641E-1,-1.771507785E-2,7.458259393E-1
1.247380075E0,6.038398147E-1,4.289797843E-1,-1.527161989E-2,7.408639547E-1
1.249537263E0,6.136136651E-1,4.130973220E-1,-1.282816008E-2,7.398213900E-1
1.251694450E0,6.185005903E-1,4.021017551E-1,-9.162971750E-3,7.377755497E-1
1.253851638E0,6.246092319E-1,3.911061883E-1,-5.497782957E-3,7.369741982E-1
1.256008773E0,6.282744408E-1,3.801106215E-1,-4.276053514E-3,7.343235949E-1
1.258166013E0,6.294961572E-1,3.605629504E-1,-3.054323839E-3,7.254518468E-1
1.260323200E0,6.294961572E-1,3.483456373E-1,-1.832594397E-3,7.194535797E-1
1.262480336E0,6.282744408E-1,3.239110410E-1,5.497782957E-3,7.068786042E-1
1.264637523E0,6.331613660E-1,3.178023994E-1,7.941242307E-3,7.084876455E-1
1.266794711E0,6.356047988E-1,3.080285788E-1,1.160643063E-2,7.064062392E-1
1.268951898E0,6.417134404E-1,3.006981909E-1,1.649334840E-2,7.088635780E-1
1.271109086E0,6.514872909E-1,2.848156989E-1,3.237583488E-2,7.117611026E-1
1.273266273E0,6.649262905E-1,2.628245652E-1,4.459312931E-2,7.163743931E-1
1.275423461E0,6.783653498E-1,2.481638193E-1,5.070177838E-2,7.241101431E-1
1.277580648E0,6.918043494E-1,2.420551628E-1,5.558869615E-2,7.350333753E-1
1.279737783E0,7.101303339E-1,2.432768941E-1,5.803215504E-2,7.528854291E-1
1.281894971E0,7.247910500E-1,2.457203567E-1,6.169734150E-2,7.677936713E-1
1.284052158E0,7.357866168E-1,2.359465212E-1,6.658425927E-2,7.755553945E-1
1.286209346E0,7.516691089E-1,2.335030586E-1,7.147117704E-2,7.903405954E-1
1.288366533E0,7.638863921E-1,2.261726856E-1,7.513637096E-2,8.002012110E-1
1.290523721E0,7.761036754E-1,2.078467458E-1,8.124501258E-2,8.075505784E-1
1.292680908E0,7.883210182E-1,2.005163580E-1,8.857539296E-2,8.182312863E-1
1.294838096E0,8.029817343E-1,1.858556122E-1,9.468404204E-2,8.296306660E-1
