"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.038985370E0,-1.313359290E-2,-1.073594838E-1,1.679878100E-3,1.081728803E-1
6.041142661E0,-1.435532235E-2,-1.122464016E-1,1.679878100E-3,1.131731061E-1
6.043299953E0,-1.435532235E-2,-1.036942974E-1,1.679878100E-3,1.046967267E-1
6.045457297E0,-1.191186346E-2,-1.000291109E-1,1.679878100E-3,1.007498760E-1
6.047614589E0,-1.069013402E-2,-8.536835015E-2,4.581485991E-4,8.603629509E-2
6.049771880E0,-9.468403645E-3,-7.315105945E-2,1.679878100E-3,7.378041852E-2
6.051929172E0,-7.024944760E-3,-5.971203372E-2,4.581485991E-4,6.012559122E-2
6.054086464E0,-9.468403645E-3,-3.405570984E-2,4.581485991E-4,3.535041641E-2
6.056243755E0,-9.468403645E-3,1.527161949E-4,1.679878100E-3,9.617483052E-3
6.058401047E0,-2.138026757E-3,8.704823442E-3,-7.635809598E-4,8.996008306E-3
6.060558339E0,6.414080039E-3,-8.399390616E-3,4.581485991E-4,1.057828368E-2
6.062715682E0,1.252272818E-2,-2.306014486E-2,1.679878100E-3,2.629469514E-2
6.064872974E0,8.857538924E-3,-1.695149764E-2,4.581485991E-4,1.913162743E-2
6.067030266E0,7.635809947E-3,-8.399390616E-3,4.581485991E-4,1.136068908E-2
6.069187557E0,5.192350596E-3,-1.206457894E-2,4.581485991E-4,1.314246818E-2
6.071344849E0,2.748891478E-3,-2.306014486E-2,4.581485991E-4,2.322792684E-2
6.073502141E0,3.970621154E-3,-2.428187430E-2,4.581485991E-4,2.460863978E-2
6.075659432E0,3.054323897E-4,-2.916879393E-2,4.581485991E-4,2.917399062E-2
6.077816776E0,-4.581485875E-3,-2.428187430E-2,4.581485991E-4,2.471455710E-2
6.079974068E0,-9.468403645E-3,-2.061668597E-2,4.581485991E-4,2.269159113E-2
6.082131359E0,-1.069013402E-2,-1.206457894E-2,4.581485991E-4,1.612584666E-2
6.084288651E0,-1.191186346E-2,-1.817322709E-2,4.581485991E-4,2.173404182E-2
6.086445943E0,-1.069013402E-2,-2.061668597E-2,-7.635809598E-4,2.323595838E-2
6.088603234E0,-9.468403645E-3,-2.061668597E-2,-7.635809598E-4,2.269981198E-2
6.090760526E0,-4.581485875E-3,-2.306014486E-2,4.581485991E-4,2.351531828E-2
6.092917870E0,-4.581485875E-3,-1.695149764E-2,4.581485991E-4,1.756568203E-2
6.095075161E0,-3.359756200E-3,-1.084284950E-2,-7.635809598E-4,1.137709993E-2
6.097232453E0,1.527161920E-3,-8.399390616E-3,-7.635809598E-4,8.571175072E-3
6.099389745E0,5.192350596E-3,-5.955931731E-3,-1.985310577E-3,8.147090621E-3
6.101547036E0,5.192350596E-3,-3.512472380E-3,-7.635809598E-4,6.315142343E-3
6.103704328E0,1.527161920E-3,2.092211880E-2,-7.635809598E-4,2.099167298E-2
6.105861620E0,1.527161920E-3,3.802633286E-2,-1.985310577E-3,3.810873485E-2
6.108018964E0,2.748891478E-3,2.947422490E-2,-1.985310577E-3,2.966863319E-2
6.110176255E0,6.414080039E-3,2.214384824E-2,-1.985310577E-3,2.313940137E-2
6.112333547E0,8.857538924E-3,1.847865991E-2,-7.635809598E-4,2.050609480E-2
6.114490839E0,5.192350596E-3,2.214384824E-2,-7.635809598E-4,2.275727522E-2
6.116648130E0,-9.162971983E-4,2.458730713E-2,-7.635809598E-4,2.461622083E-2
6.118805422E0,-7.024944760E-3,3.313941509E-2,4.581485991E-4,3.387891057E-2
6.120962766E0,-1.069013402E-2,4.780016840E-2,2.901607659E-3,4.906683596E-2
6.123120057E0,-1.557705179E-2,4.780016840E-2,-7.635809598E-4,5.028005267E-2
6.125277349E0,-1.802051067E-2,4.046979174E-2,-1.985310577E-3,4.434505955E-2
6.127434641E0,-1.802051067E-2,2.214384824E-2,-7.635809598E-4,2.855996981E-2
6.129591932E0,-1.802051067E-2,5.039634649E-3,4.581485991E-4,1.871754852E-2
6.131749224E0,-1.802051067E-2,-1.572976820E-2,4.581485991E-4,2.392434561E-2
6.133906516E0,-1.802051067E-2,-3.283398226E-2,4.581485991E-4,3.745689651E-2
6.136063859E0,-1.679878123E-2,-4.382954910E-2,4.581485991E-4,4.694079596E-2
6.138221151E0,-1.313359290E-2,-4.871646687E-2,4.581485991E-4,5.045785675E-2
6.140378443E0,-1.069013402E-2,-5.971203372E-2,4.581485991E-4,6.066313408E-2
6.142535734E0,-7.024944760E-3,-5.849030241E-2,-7.635809598E-4,5.891560389E-2
6.144693026E0,-7.024944760E-3,-6.582067907E-2,-7.635809598E-4,6.619890254E-2
6.146850318E0,-3.359756200E-3,-6.215549260E-2,4.581485991E-4,6.224791661E-2
6.149007609E0,-5.803215317E-3,-6.582067907E-2,-7.635809598E-4,6.608042189E-2
6.151164953E0,-8.246674202E-3,-5.971203372E-2,4.581485991E-4,6.028054833E-2
6.153322193E0,-1.313359290E-2,-6.215549260E-2,4.581485991E-4,6.352957125E-2
6.155479536E0,-1.679878123E-2,-5.360338464E-2,4.581485991E-4,5.617590049E-2
6.157636828E0,-2.046396956E-2,-4.382954910E-2,-7.635809598E-4,4.837754108E-2
6.159794120E0,-2.168569900E-2,-3.405570984E-2,1.679878100E-3,4.040894584E-2
6.161951411E0,-2.290742844E-2,-2.794706449E-2,4.581485991E-4,3.613860251E-2
6.164108703E0,-2.046396956E-2,-1.084284950E-2,4.581485991E-4,2.316357778E-2
6.166266047E0,-1.924224012E-2,3.817904973E-3,4.581485991E-4,1.962269358E-2
6.168423339E0,-1.435532235E-2,1.603520103E-2,4.581485991E-4,2.152702608E-2
6.170580630E0,-8.246674202E-3,2.458730713E-2,-7.635809598E-4,2.594467889E-2
6.172737922E0,-4.581485875E-3,3.924806044E-2,-7.635809598E-4,3.952193463E-2
6.174895214E0,-9.162971983E-4,4.291325063E-2,-7.635809598E-4,4.292982338E-2
6.177052505E0,2.748891478E-3,4.657844082E-2,-1.985310577E-3,4.670170244E-2
6.179209849E0,2.748891478E-3,4.413498193E-2,4.581485991E-4,4.422287795E-2
6.181367089E0,5.192350596E-3,4.780016840E-2,-1.985310577E-3,4.812232394E-2
6.183524432E0,5.192350596E-3,5.024362728E-2,-7.635809598E-4,5.051698371E-2
6.185681724E0,2.748891478E-3,4.291325063E-2,-7.635809598E-4,4.300798228E-2
6.187839016E0,3.054323897E-4,4.413498193E-2,-7.635809598E-4,4.414264350E-2
6.189996307E0,-4.581485875E-3,3.802633286E-2,-7.635809598E-4,3.830894229E-2
6.192153599E0,-5.803215317E-3,3.680460155E-2,-7.635809598E-4,3.726713108E-2
6.194310891E0,-8.246674202E-3,4.169152305E-2,-7.635809598E-4,4.250616173E-2
6.196468234E0,-7.024944760E-3,5.390881747E-2,-7.635809598E-4,5.436996879E-2
6.198625526E0,-7.024944760E-3,5.146535859E-2,-7.635809598E-4,5.194820535E-2
6.200782818E0,-5.803215317E-3,6.123919412E-2,4.581485991E-4,6.151525100E-2
6.202940109E0,-2.138026757E-3,5.879573524E-2,-7.635809598E-4,5.883955045E-2
6.205097401E0,3.054323897E-4,6.734783947E-2,-7.635809598E-4,6.735286057E-2
6.207254693E0,6.414080039E-3,6.368265301E-2,-7.635809598E-4,6.400940379E-2
6.209411984E0,1.007926930E-2,5.879573524E-2,-7.635809598E-4,5.965830376E-2
6.211569328E0,1.374445762E-2,5.757400393E-2,-7.635809598E-4,5.919678285E-2
6.213726620E0,1.618791744E-2,4.535670951E-2,4.581485991E-4,4.816108044E-2
6.215883859E0,1.740964688E-2,3.802633286E-2,-7.635809598E-4,4.182918659E-2
6.218041203E0,1.618791744E-2,2.336557768E-2,-7.635809598E-4,2.843557538E-2
6.220198495E0,1.374445762E-2,2.596175298E-3,-7.635809598E-4,1.400832957E-2
6.222355786E0,1.007926930E-2,-9.621120058E-3,4.581485991E-4,1.394157527E-2
6.224513078E0,5.192350596E-3,-2.306014486E-2,4.581485991E-4,2.364192644E-2
6.226670370E0,-9.162971983E-4,-3.527744114E-2,4.581485991E-4,3.529231296E-2
6.228827661E0,-8.246674202E-3,-4.260781780E-2,1.679878100E-3,4.343104608E-2
6.230985005E0,-1.191186346E-2,-4.505127668E-2,4.581485991E-4,4.660171587E-2
6.233142297E0,-1.679878123E-2,-3.772090003E-2,4.581485991E-4,4.129497851E-2
6.235299589E0,-1.924224012E-2,-3.894263133E-2,4.581485991E-4,4.343963904E-2
6.237456880E0,-1.924224012E-2,-3.772090003E-2,1.679878100E-3,4.237867499E-2
6.239614172E0,-1.679878123E-2,-3.039052337E-2,4.581485991E-4,3.472740794E-2
6.241771464E0,-1.435532235E-2,-1.450803876E-2,4.581485991E-4,2.041490555E-2
6.243928755E0,-8.246674202E-3,-1.069013379E-3,4.581485991E-4,8.328284646E-3
6.246086047E0,-2.138026757E-3,1.237001177E-2,4.581485991E-4,1.256177733E-2
6.248243339E0,6.414080039E-3,2.092211880E-2,4.581485991E-4,2.188801905E-2
6.250400682E0,1.130099874E-2,2.947422490E-2,4.581485991E-4,3.156980212E-2
6.252557974E0,1.374445762E-2,3.191768378E-2,-7.635809598E-4,3.475962758E-2
6.254715266E0,1.740964688E-2,3.802633286E-2,-7.635809598E-4,4.182918659E-2
6.256872557E0,1.618791744E-2,3.069595434E-2,4.581485991E-4,3.470590993E-2
6.259029901E0,1.374445762E-2,2.580903657E-2,4.581485991E-4,2.924425386E-2
6.261187141E0,1.007926930E-2,1.725693047E-2,-7.635809598E-4,1.999940936E-2
6.263344484E0,6.414080039E-3,1.481347065E-2,4.581485991E-4,1.614897011E-2
6.265501776E0,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
6.267659068E0,-4.581485875E-3,-5.955931731E-3,-7.635809598E-4,7.552892922E-3
6.269816359E0,-9.468403645E-3,-1.939495653E-2,4.581485991E-4,2.158761002E-2
6.271973651E0,-1.191186346E-2,-1.939495653E-2,4.581485991E-4,2.276547232E-2
6.274130943E0,-1.313359290E-2,-2.183841541E-2,-7.635809598E-4,2.549491530E-2
6.276288286E0,-1.191186346E-2,-2.183841541E-2,4.581485991E-4,2.488008800E-2
6.278445578E0,-1.191186346E-2,-2.061668597E-2,4.581485991E-4,2.381491406E-2
6.280602870E0,-5.803215317E-3,-1.450803876E-2,1.679878100E-3,1.571567648E-2
6.282760161E0,-2.138026757E-3,-1.572976820E-2,4.581485991E-4,1.588101591E-2
6.284917453E0,3.054323897E-4,-7.177661173E-3,-7.635809598E-4,7.224622118E-3
6.287074745E0,6.414080039E-3,2.596175298E-3,4.581485991E-4,6.934727757E-3
6.289232036E0,6.414080039E-3,8.704823442E-3,4.581485991E-4,1.082239687E-2
6.291389380E0,6.414080039E-3,9.926552884E-3,4.581485991E-4,1.182737397E-2
6.293546672E0,7.635809947E-3,1.603520103E-2,4.581485991E-4,1.776634925E-2
6.295703964E0,5.192350596E-3,1.725693047E-2,4.581485991E-4,1.802698128E-2
6.297861255E0,5.192350596E-3,1.237001177E-2,-7.635809598E-4,1.343728960E-2
6.300018547E0,1.527161920E-3,1.481347065E-2,-7.635809598E-4,1.491154560E-2
6.302175839E0,3.054323897E-4,1.114828233E-2,4.581485991E-4,1.116187206E-2
6.304333182E0,-9.162971983E-4,6.261364091E-3,4.581485991E-4,6.344618269E-3
6.306490474E0,-3.359756200E-3,5.039634649E-3,-7.635809598E-4,6.104828826E-3
6.308647766E0,-5.803215317E-3,-2.290742937E-3,4.581485991E-4,6.255774242E-3
6.310805057E0,-3.359756200E-3,-2.290742937E-3,4.581485991E-4,4.092110099E-3
6.312962349E0,-2.138026757E-3,-4.734201822E-3,-7.635809598E-4,5.250417240E-3
6.315119641E0,-3.359756200E-3,-7.177661173E-3,4.581485991E-4,7.938304717E-3
6.317276932E0,3.054323897E-4,-1.084284950E-2,4.581485991E-4,1.085682156E-2
6.319434276E0,3.054323897E-4,-9.621120058E-3,-1.985310577E-3,9.828565419E-3
6.321591516E0,3.054323897E-4,-8.399390616E-3,4.581485991E-4,8.417419545E-3
6.323748807E0,1.527161920E-3,-5.955931731E-3,-1.985310577E-3,6.461176704E-3
6.325906151E0,-9.162971983E-4,-5.955931731E-3,-7.635809598E-4,6.074189593E-3
6.328063443E0,1.527161920E-3,-2.290742937E-3,-7.635809598E-4,2.857058385E-3
6.330220734E0,-9.162971983E-4,-4.734201822E-3,-7.635809598E-4,4.882143313E-3
6.332378026E0,-9.162971983E-4,-5.955931731E-3,4.581485991E-4,6.043395029E-3
6.334535318E0,-3.359756200E-3,-2.290742937E-3,4.581485991E-4,4.092110099E-3
6.336692609E0,-9.162971983E-4,1.374445739E-3,-7.635809598E-4,1.819823488E-3
6.338849953E0,-2.138026757E-3,5.039634649E-3,4.581485991E-4,5.493539473E-3
6.341007245E0,-9.162971983E-4,3.817904973E-3,4.581485991E-4,3.952960799E-3
6.343164536E0,-9.162971983E-4,5.039634649E-3,-7.635809598E-4,5.178858352E-3
6.345321828E0,1.527161920E-3,8.704823442E-3,-7.635809598E-4,8.870695044E-3
6.347479120E0,3.054323897E-4,7.483093534E-3,-7.635809598E-4,7.528149418E-3
6.349636411E0,1.527161920E-3,3.817904973E-3,4.581485991E-4,4.137453571E-3
6.351793703E0,2.748891478E-3,6.261364091E-3,-7.635809598E-4,6.880707851E-3
6.353950995E0,3.054323897E-4,6.261364091E-3,-7.635809598E-4,6.315142525E-3
6.356108339E0,2.748891478E-3,1.374445739E-3,-7.635809598E-4,3.166790383E-3
6.358265630E0,3.054323897E-4,-5.955931731E-3,4.581485991E-4,5.981330275E-3
6.360422922E0,-9.162971983E-4,-4.734201822E-3,4.581485991E-4,4.843776171E-3
6.362580214E0,-3.359756200E-3,-5.955931731E-3,-7.635809598E-4,6.880707840E-3
6.364737505E0,-3.359756200E-3,-7.177661173E-3,4.581485991E-4,7.938304717E-3
6.366894797E0,-3.359756200E-3,-8.399390616E-3,4.581485991E-4,9.058014384E-3
6.369052141E0,-3.359756200E-3,-2.290742937E-3,-7.635809598E-4,4.137453421E-3
6.371209432E0,-3.359756200E-3,-4.734201822E-3,4.581485991E-4,5.823274745E-3
6.373366724E0,-2.138026757E-3,-2.290742937E-3,-7.635809598E-4,3.225169376E-3
6.375524016E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
6.377681307E0,1.527161920E-3,1.527161949E-4,4.581485991E-4,1.601700941E-3
6.379838599E0,2.748891478E-3,-1.069013379E-3,4.581485991E-4,2.984810564E-3
6.381995891E0,2.748891478E-3,1.527161949E-4,-7.635809598E-4,2.857058361E-3
6.384153234E0,5.192350596E-3,5.039634649E-3,1.679878100E-3,7.428351939E-3
6.386310526E0,3.970621154E-3,6.261364091E-3,-7.635809598E-4,7.453426629E-3
6.388467818E0,3.970621154E-3,6.261364091E-3,4.581485991E-4,7.428351955E-3
6.390625109E0,2.748891478E-3,2.596175298E-3,4.581485991E-4,3.808730849E-3
6.392782401E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
6.394939693E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
6.397096984E0,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
6.399254276E0,-2.138026757E-3,-2.290742937E-3,4.581485991E-4,3.166790451E-3
6.401411620E0,-2.138026757E-3,-4.734201822E-3,-7.635809598E-4,5.250417240E-3
6.403568911E0,-2.138026757E-3,-3.512472380E-3,1.679878100E-3,4.441915247E-3
6.405726203E0,-3.359756200E-3,-2.290742937E-3,4.581485991E-4,4.092110099E-3
6.407883495E0,3.054323897E-4,5.039634649E-3,4.581485991E-4,5.069625871E-3
6.410040786E0,1.527161920E-3,8.704823442E-3,-7.635809598E-4,8.870695044E-3
6.412198078E0,3.970621154E-3,1.847865991E-2,4.581485991E-4,1.890599388E-2
6.414355370E0,2.748891478E-3,2.825249545E-2,-7.635809598E-4,2.839617861E-2
6.416512661E0,2.748891478E-3,4.291325063E-2,4.581485991E-4,4.300364384E-2
6.418670005E0,1.527161920E-3,5.268708616E-2,4.581485991E-4,5.271120538E-2
6.420827297E0,3.054323897E-4,6.368265301E-2,-7.635809598E-4,6.368796306E-2
6.422984589E0,-9.162971983E-4,6.368265301E-2,-7.635809598E-4,6.369382192E-2
6.425141880E0,-2.138026757E-3,6.001746282E-2,4.581485991E-4,6.005728017E-2
6.427299172E0,3.054323897E-4,5.390881747E-2,-7.635809598E-4,5.391509015E-2
6.429456516E0,1.527161920E-3,3.436114267E-2,-7.635809598E-4,3.440353768E-2
6.431613807E0,2.748891478E-3,1.970038936E-2,-7.635809598E-4,1.990589865E-2
6.433771047E0,3.970621154E-3,-3.512472380E-3,4.581485991E-4,5.321014443E-3
6.435928339E0,5.192350596E-3,-2.306014486E-2,-7.635809598E-4,2.364981694E-2
6.438085682E0,5.192350596E-3,-2.428187430E-2,-7.635809598E-4,2.484256388E-2
6.440242974E0,3.054323897E-4,-3.649916872E-2,4.581485991E-4,3.650332186E-2
6.442400266E0,-9.162971983E-4,-3.527744114E-2,4.581485991E-4,3.529231296E-2
6.444557557E0,-2.138026757E-3,-3.527744114E-2,-7.635809598E-4,3.535041821E-2
6.446714901E0,-4.581485875E-3,-2.794706449E-2,4.581485991E-4,2.832381201E-2
6.448872193E0,-5.803215317E-3,-1.328630932E-2,-7.635809598E-4,1.451848405E-2
6.451029432E0,-5.803215317E-3,-4.734201822E-3,-7.635809598E-4,7.528149228E-3
6.453186724E0,-5.803215317E-3,3.817904973E-3,-7.635809598E-4,6.988330436E-3
6.455344068E0,-5.803215317E-3,1.114828233E-2,-7.635809598E-4,1.259144800E-2
6.457501359E0,-2.138026757E-3,2.092211880E-2,-7.635809598E-4,2.104493453E-2
6.459658651E0,3.054323897E-4,2.580903657E-2,-7.635809598E-4,2.582213611E-2
6.461815943E0,3.970621154E-3,3.191768378E-2,-7.635809598E-4,3.217277461E-2
6.463973234E0,8.857538924E-3,3.558287397E-2,-7.635809598E-4,3.667669521E-2
6.466130578E0,1.130099874E-2,2.947422490E-2,-7.635809598E-4,3.157571158E-2
6.468287870E0,1.252272818E-2,3.191768378E-2,4.581485991E-4,3.428946134E-2
6.470445161E0,1.374445762E-2,2.580903657E-2,-1.985310577E-3,2.930798427E-2
6.472602453E0,1.130099874E-2,2.825249545E-2,-7.635809598E-4,3.043844818E-2
6.474759745E0,8.857538924E-3,1.847865991E-2,4.581485991E-4,2.049699412E-2
6.476917036E0,5.192350596E-3,1.359174121E-2,-7.635809598E-4,1.456979718E-2
6.479074328E0,2.748891478E-3,6.261364091E-3,-7.635809598E-4,6.880707851E-3
6.481231620E0,3.970621154E-3,7.483093534E-3,-7.635809598E-4,8.505620322E-3
6.483388911E0,-9.162971983E-4,9.926552884E-3,1.679878100E-3,1.010930478E-2
6.485546203E0,-3.359756200E-3,9.926552884E-3,4.581485991E-4,1.048972421E-2
6.487703547E0,-4.581485875E-3,2.458730713E-2,-7.635809598E-4,2.502216498E-2
6.489860839E0,-5.803215317E-3,2.825249545E-2,4.581485991E-4,2.884598252E-2
6.492018130E0,3.054323897E-4,3.924806044E-2,4.581485991E-4,3.925192272E-2
6.494175422E0,1.527161920E-3,4.657844082E-2,4.581485991E-4,4.660572146E-2
6.496332714E0,5.192350596E-3,6.123919412E-2,4.581485991E-4,6.146063213E-2
6.498490005E0,1.007926930E-2,8.078686893E-2,-7.635809598E-4,8.141678523E-2
6.500647349E0,1.374445762E-2,9.544762224E-2,-7.635809598E-4,9.643516870E-2
6.502804641E0,1.618791744E-2,1.076649204E-1,-7.635809598E-4,1.088777609E-1
6.504961932E0,1.740964688E-2,1.113301069E-1,4.581485991E-4,1.126840645E-1
6.507119224E0,1.863137633E-2,1.125518382E-1,-7.635809598E-4,1.140860531E-1
6.509276516E0,1.374445762E-2,9.789107740E-2,-7.635809598E-4,9.885421693E-2
6.511433807E0,1.130099874E-2,8.078686893E-2,-7.635809598E-4,8.157704224E-2
6.513591099E0,7.635809947E-3,5.635227636E-2,-7.635809598E-4,5.687238082E-2
6.515748443E0,-9.162971983E-4,4.046979174E-2,4.581485991E-4,4.048275613E-2
6.517905734E0,-5.803215317E-3,2.092211880E-2,-7.635809598E-4,2.172545555E-2
6.520062974E0,-1.435532235E-2,1.374445739E-3,4.581485991E-4,1.442824594E-2
6.522220318E0,-1.802051067E-2,-1.328630932E-2,4.581485991E-4,2.239363124E-2
6.524377609E0,-2.168569900E-2,-2.794706449E-2,1.679878100E-3,3.541369714E-2
6.526534901E0,-2.046396956E-2,-3.405570984E-2,4.581485991E-4,3.973380579E-2
6.528692193E0,-1.802051067E-2,-3.772090003E-2,1.679878100E-3,4.183810577E-2
6.530849484E0,-1.435532235E-2,-4.016435891E-2,4.581485991E-4,4.265513928E-2
6.533006776E0,-1.313359290E-2,-4.260781780E-2,4.581485991E-4,4.458842115E-2
6.535164120E0,-1.313359290E-2,-3.283398226E-2,1.679878100E-3,3.540315867E-2
6.537321411E0,-1.313359290E-2,-3.283398226E-2,1.679878100E-3,3.540315867E-2
6.539478703E0,-8.246674202E-3,-2.306014486E-2,1.679878100E-3,2.454791043E-2
6.541635995E0,-7.024944760E-3,-2.061668597E-2,1.679878100E-3,2.184535602E-2
6.543793286E0,-4.581485875E-3,-1.695149764E-2,4.581485991E-4,1.756568203E-2
6.545950578E0,-3.359756200E-3,-1.084284950E-2,4.581485991E-4,1.136068867E-2
6.548107870E0,-9.162971983E-4,-7.177661173E-3,4.581485991E-4,7.250401410E-3
6.550265214E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
6.552422505E0,3.054323897E-4,-4.734201822E-3,1.679878100E-3,5.032687778E-3
6.554579797E0,3.054323897E-4,-3.512472380E-3,1.679878100E-3,3.905475847E-3
6.556737089E0,3.054323897E-4,-7.177661173E-3,4.581485991E-4,7.198750516E-3
6.558894380E0,2.748891478E-3,-2.306014486E-2,-7.635809598E-4,2.323595793E-2
6.561051672E0,2.748891478E-3,-4.749473557E-2,4.581485991E-4,4.757642495E-2
6.563208964E0,1.527161920E-3,-4.627300799E-2,1.679878100E-3,4.632866804E-2
6.565366307E0,-3.359756200E-3,-4.993819445E-2,4.581485991E-4,5.005318299E-2
6.567523599E0,-8.246674202E-3,-3.649916872E-2,4.581485991E-4,3.742201028E-2
6.569680891E0,-1.069013402E-2,-3.039052337E-2,1.679878100E-3,3.225964765E-2
6.571838182E0,-1.069013402E-2,-3.039052337E-2,1.679878100E-3,3.225964765E-2
6.573995474E0,-8.246674202E-3,-2.550360374E-2,4.581485991E-4,2.680767314E-2
6.576152766E0,-3.359756200E-3,-2.428187430E-2,-7.635809598E-4,2.452509811E-2
6.578310057E0,-9.162971983E-4,-2.061668597E-2,-7.635809598E-4,2.065115970E-2
6.580467349E0,2.748891478E-3,-3.512472380E-3,4.581485991E-4,4.483722418E-3
6.582624693E0,3.970621154E-3,9.926552884E-3,4.581485991E-4,1.070103662E-2
6.584781984E0,5.192350596E-3,1.359174121E-2,4.581485991E-4,1.455698575E-2
6.586939276E0,6.414080039E-3,1.481347065E-2,4.581485991E-4,1.614897011E-2
6.589096568E0,8.857538924E-3,2.703076601E-2,4.581485991E-4,2.844869429E-2
6.591253859E0,8.857538924E-3,3.680460155E-2,1.679878100E-3,3.789269958E-2
6.593411151E0,1.007926930E-2,4.657844082E-2,4.581485991E-4,4.765871084E-2
6.595568443E0,1.007926930E-2,5.024362728E-2,1.679878100E-3,5.127217318E-2
6.597725734E0,8.857538924E-3,4.413498193E-2,1.679878100E-3,4.504636074E-2
6.599883026E0,5.192350596E-3,4.291325063E-2,1.679878100E-3,4.325886700E-2
6.602040370E0,3.970621154E-3,3.436114267E-2,4.581485991E-4,3.459282957E-2
6.604197661E0,2.748891478E-3,2.458730713E-2,1.679878100E-3,2.479746089E-2
6.606354953E0,1.527161920E-3,1.603520103E-2,1.679878100E-3,1.619511920E-2
6.608512245E0,3.970621154E-3,7.483093534E-3,4.581485991E-4,8.483656129E-3
6.610669536E0,1.527161920E-3,-7.177661173E-3,1.679878100E-3,7.528149432E-3
6.612826828E0,1.527161920E-3,-2.290742937E-3,1.679878100E-3,3.225169323E-3
6.614984120E0,2.748891478E-3,-1.084284950E-2,1.679878100E-3,1.131131204E-2
6.617141464E0,1.527161920E-3,-1.084284950E-2,1.679878100E-3,1.107797812E-2
6.619298755E0,-9.162971983E-4,-1.206457894E-2,1.679878100E-3,1.221538604E-2
6.621456047E0,-2.138026757E-3,-8.399390616E-3,2.901607659E-3,9.140035456E-3
6.623613339E0,-3.359756200E-3,-8.399390616E-3,2.901607659E-3,9.500371121E-3
6.625770630E0,-4.581485875E-3,-1.572976820E-2,2.901607659E-3,1.663835772E-2
6.627927922E0,-5.803215317E-3,-1.695149764E-2,1.679878100E-3,1.799590428E-2
6.630085214E0,-4.581485875E-3,-2.183841541E-2,2.901607659E-3,2.250168277E-2
6.632242505E0,-4.581485875E-3,-2.550360374E-2,2.901607659E-3,2.607380186E-2
6.634399849E0,-3.359756200E-3,-2.794706449E-2,1.679878100E-3,2.819837523E-2
6.636557141E0,-4.581485875E-3,-2.794706449E-2,4.581485991E-4,2.832381201E-2
6.638714432E0,-7.024944760E-3,-3.405570984E-2,1.679878100E-3,3.481326201E-2
6.640871724E0,-7.024944760E-3,-3.405570984E-2,1.679878100E-3,3.481326201E-2
6.643029016E0,-5.803215317E-3,-3.039052337E-2,2.901607659E-3,3.107540098E-2
6.645186307E0,-7.024944760E-3,-3.527744114E-2,1.679878100E-3,3.600930009E-2
6.647343599E0,-4.581485875E-3,-2.916879393E-2,1.679878100E-3,2.957415329E-2
6.649500891E0,-4.581485875E-3,-2.916879393E-2,1.679878100E-3,2.957415329E-2
6.651658182E0,-3.359756200E-3,-2.672533318E-2,4.581485991E-4,2.693958603E-2
6.653815526E0,-5.803215317E-3,-2.672533318E-2,1.679878100E-3,2.739968489E-2
6.655972818E0,-7.024944760E-3,-2.794706449E-2,4.581485991E-4,2.882009998E-2
6.658130109E0,-8.246674202E-3,-2.550360374E-2,1.679878100E-3,2.685634803E-2
6.660287401E0,-7.024944760E-3,-2.794706449E-2,4.581485991E-4,2.882009998E-2
6.662444693E0,-7.024944760E-3,-1.695149764E-2,1.679878100E-3,1.842620720E-2
6.664601984E0,-5.803215317E-3,-3.512472380E-3,4.581485991E-4,6.798872729E-3
6.666759328E0,-3.359756200E-3,2.596175298E-3,4.581485991E-4,4.270595747E-3
6.668916620E0,3.054323897E-4,7.483093534E-3,-7.635809598E-4,7.528149418E-3
6.671073911E0,2.748891478E-3,1.237001177E-2,-7.635809598E-4,1.269474897E-2
6.673231203E0,6.414080039E-3,1.970038936E-2,4.581485991E-4,2.072331208E-2
6.675388495E0,6.414080039E-3,2.092211880E-2,4.581485991E-4,2.188801905E-2
6.677545786E0,6.414080039E-3,2.092211880E-2,4.581485991E-4,2.188801905E-2
6.679703078E0,5.192350596E-3,2.580903657E-2,4.581485991E-4,2.633014951E-2
6.681860370E0,2.748891478E-3,1.847865991E-2,1.679878100E-3,1.875737900E-2
6.684017714E0,-9.162971983E-4,1.481347065E-2,1.679878100E-3,1.493654926E-2
6.686175005E0,-9.162971983E-4,1.847865991E-2,1.679878100E-3,1.857747193E-2
6.688332297E0,-2.138026757E-3,1.847865991E-2,2.901607659E-3,1.882687859E-2
6.690489589E0,-5.803215317E-3,8.704823442E-3,2.901607659E-3,1.085682210E-2
6.692646880E0,-7.024944760E-3,-5.955931731E-3,2.901607659E-3,9.656205190E-3
6.694804172E0,-7.024944760E-3,-1.084284950E-2,2.901607659E-3,1.324147126E-2
6.696961464E0,-7.024944760E-3,-1.328630932E-2,4.123337101E-3,1.558453634E-2
